ID;Netzbetreiber;VSE-ID;Kategorie;Netznutzung;Energie;Abgabe;KEV;Total exkl. MWST
2;Acqua Gas Elettricità SA Chiasso;10175012345;H1;15,724;9,257;2,04;1,3;28,321
2;Acqua Gas Elettricità SA Chiasso;10175012345;H2;12,87952;9,11336;2,04;1,3;25,33288
2;Acqua Gas Elettricità SA Chiasso;10175012345;H3;9,510844444;7,8852;2,04;1,3;20,73604444
2;Acqua Gas Elettricità SA Chiasso;10175012345;H4;10,68808889;9,0556;2,04;1,3;23,08368889
2;Acqua Gas Elettricità SA Chiasso;10175012345;H5;8,560373333;8,00072;2,04;1,3;19,90109333
2;Acqua Gas Elettricità SA Chiasso;10175012345;H6;6,278112;6,845216;2,04;1,3;16,463328
2;Acqua Gas Elettricità SA Chiasso;10175012345;H7;8,138892308;8,254676923;2,04;1,3;19,73356923
2;Acqua Gas Elettricità SA Chiasso;10175012345;H8;9,622186667;9,05636;2,04;1,3;22,01854667
2;Acqua Gas Elettricità SA Chiasso;10175012345;C1;9,9433;9,475025;2,04;1,3;22,758325
2;Acqua Gas Elettricità SA Chiasso;10175012345;C2;8,760453333;9,39266;2,04;1,3;21,49311333
2;Acqua Gas Elettricità SA Chiasso;10175012345;C3;9,7168;7,654133333;2,04;1,3;20,71093333
2;Acqua Gas Elettricità SA Chiasso;10175012345;C4;9,12976;6,60006;2,04;1,3;19,06982
2;Acqua Gas Elettricità SA Chiasso;10175012345;C5;6,03256;6,6091;2,04;1,3;15,98166
2;Acqua Gas Elettricità SA Chiasso;10175012345;C6;5,6986;6,727133333;1,24;1,3;14,96573333
2;Acqua Gas Elettricità SA Chiasso;10175012345;C7;5,220829196;6,299324447;0,92;1,3;13,74015364
3;Administration Communale Courchapoix;10819012345;H1;15,45;9,43;1,2;1,3;27,38
3;Administration Communale Courchapoix;10819012345;H2;12,856;8,8992;1,2;1,3;24,2552
3;Administration Communale Courchapoix;10819012345;H3;9,453333333;7,859555556;1,2;1,3;19,81288889
3;Administration Communale Courchapoix;10819012345;H4;10,80333333;8,879555556;1,2;1,3;22,18288889
3;Administration Communale Courchapoix;10819012345;H5;8,2922;7,962866667;1,2;1,3;18,75506667
3;Administration Communale Courchapoix;10819012345;H6;5,63766;6,9731;1,2;1,3;15,11076
3;Administration Communale Courchapoix;10819012345;H7;7,923653846;7,887384615;1,2;1,3;18,31103846
3;Administration Communale Courchapoix;10819012345;H8;9,79075;8,880122222;1,2;1,3;21,17087222
3;Administration Communale Courchapoix;10819012345;C1;10,34640625;9,371729167;1,2;1,3;22,21813542
3;Administration Communale Courchapoix;10819012345;C3;8,310555556;7,143972222;1,2;1,3;17,95452778
3;Administration Communale Courchapoix;10819012345;C4;7,453433333;6,657391667;1,2;1,3;16,610825
4;AEK Energie AG;10270012345;H1;14,53;7,6234375;1,1;1,3;24,5534375
4;AEK Energie AG;10270012345;H2;12,37;7,534571429;1,1;1,3;22,30457143
4;AEK Energie AG;10270012345;H3;9,063142857;6,674761905;1,1;1,3;18,13790476
4;AEK Energie AG;10270012345;H4;10,07009524;7,529285714;1,1;1,3;19,99938095
4;AEK Energie AG;10270012345;H5;7,920742857;6,773428571;1,1;1,3;17,09417143
