ID;Netzbetreiber;VSE-ID;Kategorie;Netznutzung;Energie;Abgabe;KEV;Total exkl. MWST
4;AEK Energie AG;10270012345;H1;14,17;10,1;1,1;2,3;27,67
4;AEK Energie AG;10270012345;H2;12,01;10,1;1,1;2,3;25,51
4;AEK Energie AG;10270012345;H3;8,769857143;8,249047619;1,1;2,3;20,41890476
4;AEK Energie AG;10270012345;H4;9,686738095;9,242142857;1,1;2,3;22,32888095
4;AEK Energie AG;10270012345;H5;7,617057143;8,363714286;1,1;2,3;19,38077143
4;AEK Energie AG;10270012345;H6;5,414117143;7,409114286;1,1;2,3;16,22323143
4;AEK Energie AG;10270012345;H7;7,047980769;8,6125;1,1;2,3;19,06048077
4;AEK Energie AG;10270012345;H8;8,428544048;9,242654762;1,1;2,3;21,07119881
4;AEK Energie AG;10270012345;C1;9,325020833;9,815541667;1,1;2,3;22,5405625
4;AEK Energie AG;10270012345;C2;7,973205278;9,224994444;1,1;2,3;20,59819972
4;AEK Energie AG;10270012345;C3;8,351927778;8,512555556;1;2,3;20,16448333
4;AEK Energie AG;10270012345;C4;7,514321667;7,84242826;1;2,3;18,65674993
4;AEK Energie AG;10270012345;C5;5,423918333;7,84242826;0,06;2,3;15,62634659
4;AEK Energie AG;10270012345;C6;4,92339;8,062324237;0,02;2,3;15,30571424
4;AEK Energie AG;10270012345;C7;4,239963291;7,299708153;0;2,3;13,83967144
5;AEW Energie AG;10117012345;H1;14,2700372;6,33608631;0,9;2,3;23,80612351
5;AEW Energie AG;10117012345;H2;11,51657143;6,306285714;0,9;2,3;21,02285714
5;AEW Energie AG;10117012345;H3;8,74031746;5,947936508;0,9;2,3;17,88825397
5;AEW Energie AG;10117012345;H4;9,412769841;6,322746032;0,9;2,3;18,93551587
5;AEW Energie AG;10117012345;H5;7,76437619;5,998504762;0,9;2,3;16,96288095
5;AEW Energie AG;10117012345;H6;5,437487143;5,499551429;0,9;2,3;14,13703857
5;AEW Energie AG;10117012345;H7;7,164027473;5,956582418;0,9;2,3;16,32060989
5;AEW Energie AG;10117012345;H8;8,346345238;6,322880952;0,9;2,3;17,86922619
5;AEW Energie AG;10117012345;C1;9,10515625;6,8015625;0,9;2,3;19,10671875
5;AEW Energie AG;10117012345;C2;7,95445;6,7733;0,9;2,3;17,92775
5;AEW Energie AG;10117012345;C3;7,91;6,31;0,9;2,3;17,42
5;AEW Energie AG;10117012345;C4;7,179266667;5,422453333;0,9;2,3;15,80172
5;AEW Energie AG;10117012345;C5;3,8491;5,422453333;0,9;2,3;12,47155333
5;AEW Energie AG;10117012345;C6;3,604166667;5,452355556;0,9;2,3;12,25652222
5;AEW Energie AG;10117012345;C7;3,116106428;5,293718188;0,9;2,3;11,60982462
6;AG Elektrizitätswerk Maienfeld;10256012345;H1;17,07;5,8;0,25;2,3;25,42
