ID;Netzbetreiber;VSE-ID;Kategorie;Netznutzung;Energie;Abgabe;KEV;Total exkl. MWST
2;Acqua Gas Elettricità SA Chiasso;10175012345;H1;14,9795;9,257;1,96;1,1;27,2965
2;Acqua Gas Elettricità SA Chiasso;10175012345;H2;12,15056;9,11336;1,96;1,1;24,32392
2;Acqua Gas Elettricità SA Chiasso;10175012345;H3;8,914755556;7,8852;1,96;1,1;19,85995556
2;Acqua Gas Elettricità SA Chiasso;10175012345;H4;9,965377778;9,0556;1,96;1,1;22,08097778
2;Acqua Gas Elettricità SA Chiasso;10175012345;H5;7,951786667;8,00072;1,96;1,1;19,01250667
2;Acqua Gas Elettricità SA Chiasso;10175012345;H6;5,794536;6,845216;1,96;1,1;15,699752
2;Acqua Gas Elettricità SA Chiasso;10175012345;H7;7,502830769;8,254676923;1,96;1,1;18,81750769
2;Acqua Gas Elettricità SA Chiasso;10175012345;H8;8,899393333;9,05636;1,96;1,1;21,01575333
2;Acqua Gas Elettricità SA Chiasso;10175012345;C1;9,1752125;9,475025;1,96;1,1;21,7102375
2;Acqua Gas Elettricità SA Chiasso;10175012345;C2;8,001276667;9,39266;1,96;1,1;20,45393667
2;Acqua Gas Elettricità SA Chiasso;10175012345;C3;9,058466667;7,654133333;1,96;1,1;19,7726
2;Acqua Gas Elettricità SA Chiasso;10175012345;C4;8,51076;6,60156;1,96;1,1;18,17232
2;Acqua Gas Elettricità SA Chiasso;10175012345;C5;5,7994;6,6106;1,96;1,1;15,47
2;Acqua Gas Elettricità SA Chiasso;10175012345;C6;5,584666667;6,727633333;1,16;1,1;14,5723
2;Acqua Gas Elettricità SA Chiasso;10175012345;C7;5,117771039;6,299324447;0,84;1,1;13,35709549
3;Administration Communale Courchapoix;10819012345;H1;15,49;10,2;1,2;1,1;27,99
3;Administration Communale Courchapoix;10819012345;H2;12,896;9,1924;1,2;1,1;24,3884
3;Administration Communale Courchapoix;10819012345;H3;9,493333333;8,106888889;1,2;1,1;19,90022222
3;Administration Communale Courchapoix;10819012345;H4;10,84333333;9,171888889;1,2;1,1;22,31522222
3;Administration Communale Courchapoix;10819012345;H5;8,629;8,224433333;1,2;1,1;19,15343333
3;Administration Communale Courchapoix;10819012345;H6;6,2567;7,19233;1,2;1,1;15,74903
3;Administration Communale Courchapoix;10819012345;H7;7,963653846;8,059480769;1,2;1,1;18,32313462
3;Administration Communale Courchapoix;10819012345;H8;9,83075;9,172480556;1,2;1,1;21,30323056
3;Administration Communale Courchapoix;10819012345;C1;10,38640625;9,685776042;1,2;1,1;22,37218229
3;Administration Communale Courchapoix;10819012345;C3;9,620555556;8,518027778;1,2;1,1;20,43858333
