ID;Netzbetreiber;VSE-ID;Kategorie;Netznutzung;Energie;Abgabe;KEV;Total exkl. MWST
11;Alpiq Versorgungs AG (AVAG);10120012345;C5;6,06;9,9702;0;0,45;16,4802
11;Alpiq Versorgungs AG (AVAG);10120012345;C6;5,2;10,21391667;0;0,45;15,86391667
11;Alpiq Versorgungs AG (AVAG);10120012345;C7;4,4456;9,24452134;0;0,45;14,14012134
8;AMS Aziende Municipalizzate Stabio;10015012345;H1;12,76;7,83;2;0,45;23,04
8;AMS Aziende Municipalizzate Stabio;10015012345;H2;10,6;7,83;2;0,45;20,88
8;AMS Aziende Municipalizzate Stabio;10015012345;H3;7,592;7,83;2;0,45;17,872
8;AMS Aziende Municipalizzate Stabio;10015012345;H4;8,772666667;7,83;2;0,45;19,05266667
8;AMS Aziende Municipalizzate Stabio;10015012345;H5;6,8552;7,83;2;0,45;17,1352
8;AMS Aziende Municipalizzate Stabio;10015012345;H6;4,79356;7,83;2;0,45;15,07356
8;AMS Aziende Municipalizzate Stabio;10015012345;H7;6,569846154;7,83;2;0,45;16,84984615
8;AMS Aziende Municipalizzate Stabio;10015012345;H8;7,9201;7,83;2;0,45;18,2001
8;AMS Aziende Municipalizzate Stabio;10015012345;C1;8,2624375;7,83;2;0,45;18,5424375
8;AMS Aziende Municipalizzate Stabio;10015012345;C2;7,29935;7,83;2;0,45;17,57935
8;AMS Aziende Municipalizzate Stabio;10015012345;C3;6,913533333;7,83;1,666666667;0,45;16,8602
8;AMS Aziende Municipalizzate Stabio;10015012345;C4;6,49492;7,83;1,2;0,45;15,97492
8;AMS Aziende Municipalizzate Stabio;10015012345;C5;6,3;7,83;1,2;0,45;15,78
8;AMS Aziende Municipalizzate Stabio;10015012345;C6;4,7;7,83;1,066666667;0,45;14,04666667
8;AMS Aziende Municipalizzate Stabio;10015012345;C7;3,51;7,83;1,02;0,45;12,81
736;Arbon Energie AG;10047012345;H1;16,94697917;7,517708333;0,6;0,45;25,5146875
